entity_id;trophic_class;species_id;pos_x;pos_y;pos_z;symmetry;intelligence_level;is_sessile;has_variable_form;adult;photo_cell_count;non_photo_cell_count;grown_cell_count;alive_body_part_count;energy;in_sunlight;reproduced;reproductions;predations;hunger;dopamine;target_distance;movement_speed;movement_dir_x;movement_dir_y;movement_dir_z;velocity_x;velocity_y;velocity_z;is_climbing;climb_energy_debt;cached_bounding_radius;dna_sigma;dna_k_eat;dna_k_repro;dna_lambda_energy;dna_k_curiosity;dna_k_progress;dna_intel_level;dna_is_carnivore;dna_is_photo;dna_symmetry;dna_has_variable_form;dna_is_sessile;dna_cell_count_norm;dna_photo_cell_ratio;dna_body_extent_x;dna_body_extent_y;dna_body_extent_z;dna_body_radius;dna_body_compactness
2509;Photoautotroph;1;1389.195557;247.823257;971.005127;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;6.346241;0.943598;0.000000;-0.331094;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2513;Photoautotroph;1;1114.609619;537.922363;1277.204102;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;15.640001;-0.963711;0.000000;-0.266947;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2515;Photoautotroph;1;1980.116699;571.956360;385.187012;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;13.413239;-0.128595;0.000000;0.991697;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2521;Photoautotroph;1;1571.251709;627.813354;1853.938965;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;5.428654;0.994734;0.000000;-0.102487;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2523;Photoautotroph;1;922.776123;485.379944;357.398193;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;8.939646;-0.782829;0.000000;-0.622236;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2525;Photoautotroph;1;537.007812;501.824402;1280.822021;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;6.907408;-0.489690;0.000000;0.871897;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2527;Photoautotroph;1;1892.935303;575.728027;1747.362549;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;15.135035;-0.310545;0.000000;-0.950559;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2529;Photoautotroph;1;1915.720703;632.029968;189.164307;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;14.523909;-0.997269;0.000000;0.073851;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2531;Photoautotroph;1;1316.197266;240.078857;907.601074;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;11.812368;0.922033;0.000000;0.387112;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2533;Photoautotroph;1;851.985107;497.748108;398.653564;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;17.857071;0.538111;0.000000;-0.842874;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2535;Photoautotroph;1;178.570801;629.452393;1760.993408;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;5.658635;0.981556;0.000000;-0.191176;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2537;Photoautotroph;1;141.324463;578.662781;1373.615479;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;6.372812;0.998170;0.000000;0.060478;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2539;Photoautotroph;1;1853.278320;469.352844;740.288330;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;12.718572;0.733727;0.000000;-0.679444;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2541;Photoautotroph;1;1288.158203;345.598877;1054.315918;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;7.509785;-0.467810;0.000000;0.883829;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2545;Photoautotroph;1;1463.099365;636.806335;17.191406;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;5.392781;0.998013;0.000000;-0.063003;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2547;Photoautotroph;1;1462.248047;582.636475;1620.962646;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;18.839758;0.691462;0.000000;-0.722413;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2549;Photoautotroph;1;275.950439;539.303772;1459.249512;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;11.735038;-0.451575;0.000000;-0.892233;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2551;Photoautotroph;1;596.256348;440.657562;1115.487549;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;16.190002;-0.979336;0.000000;-0.202238;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2553;Photoautotroph;1;1192.205566;451.918732;1109.592529;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;4.930854;-0.545417;0.000000;0.838165;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2555;Photoautotroph;1;442.414551;660.846497;1889.460205;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;15.754005;-0.942524;0.000000;0.334138;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2557;Photoautotroph;1;1017.507812;581.257751;1735.013184;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;0;0;0;0;0.000000;0.000000;50.000000;13.095921;-0.794629;0.000000;0.607095;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2561;Photoautotroph;1;1158.338867;502.536621;1135.112061;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;4.581194;-0.427817;0.000000;-0.903865;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2567;Photoautotroph;1;580.311035;441.127014;968.479004;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;6.522236;-0.138806;0.000000;-0.990320;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2573;Photoautotroph;1;1024.522705;312.961853;874.030518;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;12.556549;-0.999946;0.000000;-0.010359;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2575;Photoautotroph;1;1316.134033;272.244690;978.772461;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;13.668308;0.667993;0.000000;0.744167;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2577;Photoautotroph;1;314.685791;548.328369;965.760498;NoSymmetry;Level0;1;1;1;61;0;61;1;610.000000;1;0;0;0;0.000000;0.000000;50.000000;1.390663;0.434836;0.000000;0.900510;0.000000;0.000000;0.000000;0;0.000000;13.110600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.192450;0.076980;0.218510;0.329353
2581;Photoautotroph;1;1645.281494;499.724976;1197.323730;NoSymmetry;Level0;1;1;0;57;0;57;6;570.000000;1;0;1;0;0.000000;1.000000;50.000000;6.551864;-0.249610;0.000000;-0.968346;0.000000;0.000000;0.000000;0;0.000000;9.640987;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.950000;1.000000;0.115470;0.115470;0.115470;0.160683;0.453528
2583;Photoautotroph;1;549.948486;633.390198;1818.487061;NoSymmetry;Level0;1;1;0;2;0;2;1;20.000000;1;1;2;0;0.000000;1.000000;50.000000;8.209076;0.066601;0.000000;-0.997780;0.000000;0.000000;0.000000;0;0.000000;10.591485;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.033333;1.000000;0.038490;0.127255;0.088765;0.176525;0.077090
2585;Photoautotroph;1;1129.930420;637.076111;44.952393;NoSymmetry;Level0;1;1;1;60;0;60;8;600.000000;1;0;1;0;0.000000;1.000000;50.000000;3.650291;0.225871;0.000000;-0.974157;0.000000;0.000000;0.000000;0;0.000000;13.253240;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.170627;0.134715;0.076980;0.220887;0.374118
2587;Photoautotroph;1;1747.845459;490.982788;528.258789;NoSymmetry;Level0;1;1;0;59;0;59;7;590.000000;1;0;1;0;0.000000;1.000000;50.000000;3.867532;0.860405;0.000000;0.509610;0.000000;0.000000;0.000000;0;0.000000;12.162254;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.983333;1.000000;0.108010;0.146500;0.076980;0.202704;0.359498
2589;Photoautotroph;1;1533.578857;531.582703;1648.844971;NoSymmetry;Level0;1;1;1;60;0;60;11;600.000000;1;0;1;0;0.000000;1.000000;50.000000;17.028976;-0.014491;0.000000;0.999895;0.000000;0.000000;0.000000;0;0.000000;11.596992;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.127255;0.153960;0.108010;0.193283;0.398082
2591;Photoautotroph;1;932.523682;503.389648;1474.685791;NoSymmetry;Level0;1;1;1;60;0;60;8;600.000000;1;0;1;0;0.000000;1.000000;50.000000;14.224400;0.434360;0.000000;-0.900739;0.000000;0.000000;0.000000;0;0.000000;12.254477;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.108010;0.184990;0.096225;0.204241;0.371914
2593;Photoautotroph;1;759.399170;354.758392;554.308105;NoSymmetry;Level0;1;1;1;16;0;16;8;86.588211;1;1;2;0;0.000000;1.000000;50.000000;5.067681;0.831189;0.000000;-0.555989;0.000000;0.000000;0.000000;0;0.000000;11.255037;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.266667;1.000000;0.088765;0.151382;0.074402;0.187584;0.295530
2595;Photoautotroph;1;1162.840820;539.403564;1192.474365;NoSymmetry;Level0;1;1;1;61;0;61;10;610.000000;1;0;1;0;0.000000;1.000000;50.000000;10.924223;-0.143848;0.000000;-0.989600;0.000000;0.000000;0.000000;0;0.000000;12.559828;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.096225;0.184990;0.108010;0.209330;0.340846
2599;Photoautotroph;1;70.030273;637.589783;227.487793;NoSymmetry;Level0;1;1;0;2;0;2;1;20.000000;1;1;2;0;0.000000;1.000000;50.000000;8.186374;0.343457;0.000000;-0.939168;0.000000;0.000000;0.000000;0;0.000000;12.681235;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.033333;1.000000;0.019245;0.189872;0.038490;0.211354;0.064386
2601;Photoautotroph;1;836.922119;638.699219;18.621826;NoSymmetry;Level0;1;1;1;60;0;60;9;600.000000;1;0;1;0;0.000000;1.000000;50.000000;12.233440;-0.132568;0.000000;0.991174;0.000000;0.000000;0.000000;0;0.000000;11.392140;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.165745;0.108010;0.189869;0.375238
2603;Photoautotroph;1;437.626221;540.096619;1467.691650;NoSymmetry;Level0;1;1;1;60;0;60;10;600.000000;1;0;1;0;0.000000;1.000000;50.000000;9.494662;-0.458999;0.000000;-0.888437;0.000000;0.000000;0.000000;0;0.000000;11.596992;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.076980;0.115470;0.127255;0.193283;0.368108
2605;Photoautotroph;1;1041.007812;493.391083;1210.015381;NoSymmetry;Level0;1;1;0;54;0;54;3;540.000000;1;0;1;0;0.000000;1.000000;50.000000;5.274451;0.218627;0.000000;-0.975808;0.000000;0.000000;0.000000;0;0.000000;14.559568;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.900000;1.000000;0.096225;0.204235;0.096225;0.242659;0.325577
2607;Photoautotroph;1;456.668945;646.318115;87.181152;NoSymmetry;Level0;1;1;1;61;0;61;10;610.000000;1;0;1;0;0.000000;1.000000;50.000000;13.334464;-0.521280;0.000000;-0.853386;0.000000;0.000000;0.000000;0;0.000000;13.365094;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.088765;0.184990;0.108010;0.222752;0.321418
2609;Photoautotroph;1;1520.026611;423.228424;716.561279;NoSymmetry;Level0;1;1;0;58;0;58;7;580.000000;1;0;1;0;0.000000;1.000000;50.000000;0.586931;-0.790376;0.000000;0.612622;0.000000;0.000000;0.000000;0;0.000000;11.920741;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.966667;1.000000;0.132137;0.146500;0.096225;0.198679;0.397031
2611;Photoautotroph;1;669.712646;240.558563;903.486328;NoSymmetry;Level0;1;1;1;60;0;60;10;600.000000;1;0;1;0;0.000000;1.000000;50.000000;19.360023;-0.645979;0.000000;-0.763355;0.000000;0.000000;0.000000;0;0.000000;13.757769;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.096225;0.153960;0.209117;0.229296;0.371580
2613;Photoautotroph;1;945.584473;639.173401;28.167725;NoSymmetry;Level0;1;1;1;60;0;60;10;600.000000;1;0;1;0;0.000000;1.000000;50.000000;16.490396;-0.783686;0.000000;-0.621157;0.000000;0.000000;0.000000;0;0.000000;11.367024;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.096225;0.170627;0.115470;0.189450;0.376790
2615;Photoautotroph;1;962.206055;160.317245;753.915039;NoSymmetry;Level0;1;1;0;57;0;57;5;570.000000;0;0;1;0;0.000000;1.000000;50.000000;2.505522;-0.000443;0.000000;-1.000000;0.000000;0.000000;0.000000;0;0.000000;11.954451;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.950000;1.000000;0.151382;0.153960;0.096225;0.199241;0.361227
2617;Photoautotroph;1;1926.088867;482.103882;925.683594;NoSymmetry;Level0;1;1;0;59;0;59;7;590.000000;1;0;1;0;0.000000;1.000000;50.000000;9.304758;-0.006883;0.000000;0.999976;0.000000;0.000000;0.000000;0;0.000000;11.770172;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.983333;1.000000;0.108010;0.146500;0.108010;0.196170;0.375474
2619;Photoautotroph;1;42.672607;637.882690;236.412598;NoSymmetry;Level0;1;1;0;2;0;2;1;20.000000;1;1;2;0;0.000000;1.000000;50.000000;12.710871;-0.695149;0.000000;-0.718865;0.000000;0.000000;0.000000;0;0.000000;9.776689;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.033333;1.000000;0.019245;0.127255;0.069520;0.162945;0.118108
2621;Photoautotroph;1;1729.136230;443.596008;1275.804443;NoSymmetry;Level0;1;1;1;60;0;60;9;600.000000;1;0;0;0;0.000000;0.000000;50.000000;7.635569;0.262453;0.000000;0.964945;0.000000;0.000000;0.000000;0;0.000000;12.857314;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.132137;0.184990;0.088765;0.214289;0.360872
2623;Photoautotroph;1;125.448730;613.614441;656.710449;NoSymmetry;Level0;1;1;0;59;0;59;7;590.000000;1;0;1;0;0.000000;1.000000;50.000000;15.380751;-0.891959;0.000000;-0.452116;0.000000;0.000000;0.000000;0;0.000000;8.706963;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.983333;1.000000;0.112892;0.115470;0.108010;0.145116;0.476775
2625;Photoautotroph;1;1185.766113;443.538696;362.298828;NoSymmetry;Level0;1;1;0;57;0;57;5;570.000000;1;0;0;0;0.000000;0.000000;50.000000;17.628157;-0.818052;0.000000;0.575144;0.000000;0.000000;0.000000;0;0.000000;10.521904;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.950000;1.000000;0.132137;0.153960;0.096225;0.175365;0.409514
2627;Photoautotroph;1;1255.932373;460.339630;1392.948730;NoSymmetry;Level0;1;1;1;61;0;61;10;610.000000;1;0;1;0;0.000000;1.000000;50.000000;10.653266;0.825895;0.000000;0.563823;0.000000;0.000000;0.000000;0;0.000000;11.392140;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.088765;0.146500;0.108010;0.189869;0.391350
2629;Photoautotroph;1;1355.272949;645.384827;1879.225586;NoSymmetry;Level0;1;1;1;60;0;60;8;600.000000;1;0;0;0;0.000000;0.000000;50.000000;14.168165;0.545047;0.000000;-0.838405;0.000000;0.000000;0.000000;0;0.000000;12.857314;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.127255;0.146500;0.170627;0.214289;0.383185
2631;Photoautotroph;1;1341.890869;209.961319;629.724121;NoSymmetry;Level0;1;1;0;59;0;59;7;580.000000;1;0;1;0;0.000000;1.000000;50.000000;17.501869;0.004951;0.000000;0.999988;0.000000;0.000000;0.000000;0;0.000000;13.961481;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.983333;1.000000;0.189872;0.211695;0.132137;0.232691;0.378546
2633;Photoautotroph;1;1667.794922;415.996368;968.148926;NoSymmetry;Level0;1;1;1;60;0;60;10;600.000000;0;0;0;0;0.000000;0.000000;50.000000;8.392065;-0.987162;0.000000;0.159720;0.000000;0.000000;0.000000;0;0.000000;11.745938;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.096225;0.170627;0.115470;0.195766;0.370283
2635;Photoautotroph;1;1673.456055;438.606873;1335.409668;NoSymmetry;Level0;1;1;0;58;0;58;7;580.000000;1;0;0;0;0.000000;0.000000;50.000000;5.510902;0.999792;0.000000;0.020413;0.000000;0.000000;0.000000;0;0.000000;9.776690;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.966667;1.000000;0.127255;0.115470;0.096225;0.162945;0.441766
2637;Photoautotroph;1;446.826904;644.221985;71.176025;NoSymmetry;Level0;1;1;1;60;0;60;10;600.000000;1;0;0;0;0.000000;0.000000;50.000000;16.005703;0.038709;0.000000;0.999251;0.000000;0.000000;0.000000;0;0.000000;11.081150;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.108010;0.146500;0.096225;0.184686;0.393805
2639;Photoautotroph;1;1140.987061;577.393921;1625.211426;NoSymmetry;Level0;1;1;0;57;0;57;6;570.000000;1;0;0;0;0.000000;0.000000;50.000000;19.630806;-0.593962;0.000000;0.804493;0.000000;0.000000;0.000000;0;0.000000;10.917843;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.950000;1.000000;0.115470;0.134715;0.146500;0.181964;0.401320
2643;Photoautotroph;1;1491.701172;637.882629;2001.794922;NoSymmetry;Level0;1;1;0;4;0;4;2;40.000000;1;1;2;0;0.000000;1.000000;50.000000;16.409153;-0.269656;0.000000;0.962957;0.000000;0.000000;0.000000;0;0.000000;8.248931;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.066667;1.000000;0.038490;0.112892;0.031030;0.137482;0.161685
2645;Photoautotroph;1;900.238281;302.308167;971.102051;NoSymmetry;Level0;1;1;1;60;0;60;11;600.000000;0;0;1;0;0.000000;1.000000;50.000000;14.233025;0.202877;0.000000;0.979204;0.000000;0.000000;0.000000;0;0.000000;10.729505;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.146500;0.096225;0.132137;0.178825;0.387180
2647;Photoautotroph;1;1151.335205;168.079727;584.422607;NoSymmetry;Level0;1;1;1;61;0;61;9;610.000000;1;0;0;0;0.000000;0.000000;50.000000;15.345740;0.268812;0.000000;-0.963193;0.000000;0.000000;0.000000;0;0.000000;12.042157;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.151382;0.146500;0.127255;0.200703;0.386620
2649;Photoautotroph;1;25.117676;639.488525;1843.051514;NoSymmetry;Level0;1;1;0;14;0;14;7;119.352722;1;1;2;0;0.000000;1.000000;50.000000;13.804676;-0.558091;0.000000;-0.829780;0.000000;0.000000;0.000000;0;0.000000;11.869308;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.233333;1.000000;0.069520;0.170627;0.088765;0.197822;0.390051
2651;Photoautotroph;1;220.216553;593.962219;829.395996;NoSymmetry;Level0;1;1;0;56;0;56;4;560.000000;1;0;1;0;0.000000;1.000000;50.000000;11.115889;0.941630;0.000000;0.336651;0.000000;0.000000;0.000000;0;0.000000;10.156007;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;0.933333;1.000000;0.134715;0.115470;0.151382;0.169267;0.409673
